,y,Distance,Precipitation,Traffic
2000,0,990,1,0.37816280918708894
2001,0,988,0,0.3654422749399766
2002,0,1005,0,0.734496193731971
2003,0,986,0,0.2285550529023934
2004,0,1017,1,0.26476474105441744
2005,0,937,0,0.09552642766313418
2006,0,1032,0,0.4746474852355406
2007,5,1032,0,0.8433019007562683
2008,0,1025,0,0.6089396419380013
2009,0,946,0,0.1785897702481385
2010,0,992,0,0.3190743027429207
2011,0,961,0,0.6452113369929293
2012,0,995,0,0.9178720745498657
2013,0,1065,0,0.5601913024156523
2014,0,966,0,0.5160075682404373
2015,0,1036,0,0.7545831151994682
2016,0,1000,0,0.5648588280987357
2017,0,977,0,0.16944355451628726
2018,0,1014,0,0.7615778181768863
2019,0,980,0,0.3972847150319877
2020,0,1052,0,0.5593829203314458
2021,0,1001,1,0.6146306206943523
2022,0,988,1,0.3138914503143964
2023,0,983,0,0.6416015592813469
2024,1,957,1,0.07910119245518246
2025,0,976,0,0.08232113024060124
2026,0,982,0,0.6911987584707628
2027,0,1042,0,0.6276778873929972
2028,0,961,1,0.44755782112087267
2029,0,997,0,0.20592226245583758
2030,0,993,0,0.7792797031573808
2031,0,1016,1,0.14845113607190785
2032,0,996,1,0.3941386517065241
2033,0,963,0,0.11210312228289658
2034,0,1036,0,0.6428826827314781
2035,0,999,0,0.5479433952195493
2036,0,974,0,0.20207691364010336
2037,0,1007,0,0.13729931016855168
2038,0,995,0,0.2966167544757863
2039,0,1013,0,0.33660619699079364
2040,0,1009,0,0.4236206649710966
2041,0,1020,1,0.7792515602028401
2042,0,973,0,0.9409419619923907
2043,0,1003,0,0.3334697999043048
2044,1,1008,0,0.5031436811732061
2045,1,1051,0,0.6900016856796884
2046,0,952,0,0.4505774861440099
2047,0,1039,0,0.14101064713695585
2048,0,1037,0,0.8349053310515246
2049,0,1000,1,0.6282657660924579
2050,0,1035,0,0.1270491920789624
2051,0,1021,1,0.30492044087939774
2052,0,982,0,0.657347930649138
2053,0,1034,0,0.4998919602769768
2054,0,992,0,0.4888687402451298
2055,0,1055,0,0.5376962050508386
2056,3,976,0,0.39631569131048083
2057,0,1022,0,0.3425406862423852
2058,0,1012,0,0.485935246432569
2059,0,995,0,0.6961943831785149
2060,0,984,0,0.5373020354711294
2061,0,1063,0,0.2567503732683228
2062,3,1012,1,0.43868524650566687
2063,0,981,0,0.5375224006660287
2064,0,1001,1,0.2379672917243945
2065,0,997,0,0.6968982505952862
2066,0,1018,0,0.49253775913999626
2067,0,1027,0,0.5792970176424197
2068,0,1041,0,0.27421624043298704
2069,0,953,0,0.40179651828490204
2070,0,995,0,0.7534728796826865
2071,0,1057,1,0.5084768986575224
2072,0,946,0,0.6270531235664188
2073,0,1020,0,0.2196504612939921
2074,0,1041,0,0.14359047909050962
2075,0,1019,0,0.9277752608346057
2076,0,1022,0,0.5526103588241258
2077,0,1048,0,0.8675041219355606
2078,1,999,0,0.42730631310995837
2079,0,1040,0,0.4588017500429759
2080,0,1029,0,0.06557575229452381
2081,2,1047,1,0.14807476607584089
2082,0,973,0,0.43212434915398273
2083,0,1017,0,0.5644040088542265
2084,0,1010,0,0.4618099510261557
2085,0,986,0,0.7460948572933994
2086,0,1006,0,0.49117864451139226
2087,1,990,0,0.6156216984271827
2088,0,989,0,0.6758028371390854
2089,0,1012,0,0.4292679785847026
2090,0,980,0,0.10909852683970625
2091,0,1039,0,0.726263127632437
2092,0,1000,0,0.37003914811144745
2093,0,1008,0,0.6479683098391795
2094,0,1024,0,0.6561765334913031
2095,0,984,0,0.711004144542776
2096,0,939,0,0.5627472863267681
2097,0,988,0,0.6010977369135798
2098,0,1022,0,0.6007712409851917
2099,0,979,0,0.3180727971187331
2100,0,1021,0,0.44964224450995943
2101,0,994,0,0.5314783491449985
2102,0,974,1,0.5550563688898106
2103,0,1073,0,0.45740482355851514
2104,0,967,0,0.7857023155732717
2105,0,1000,1,0.5294283817991121
2106,1,1029,0,0.35426878036166565
2107,1,952,0,0.5061205570675449
2108,0,967,1,0.8794858687200441
2109,0,977,1,0.40628062382321695
2110,0,986,0,0.34693412327924583
2111,0,977,0,0.799650873027649
2112,0,992,0,0.1814073992405835
2113,0,1032,0,0.6828954284099163
2114,0,1011,0,0.8131034543625639
2115,0,969,0,0.27115801107323645
2116,0,1006,0,0.8084811428009944
2117,0,932,0,0.5403968146525294
2118,0,997,0,0.3319309707427483
2119,0,995,0,0.7828716758832406
2120,1,967,0,0.43409076751994113
2121,0,993,0,0.3845382856913423
2122,0,963,0,0.46596380953184424
2123,0,1006,0,0.3057698378732414
2124,0,963,0,0.7971621012467379
2125,1,987,0,0.7080740449367753
2126,0,1006,0,0.879403341643746
2127,0,986,0,0.7847448236122376
2128,0,1001,0,0.12279359681549115
2129,0,959,0,0.645955154239212
2130,0,987,0,0.6081095366532707
2131,0,969,1,0.3301963698035778
2132,0,995,0,0.42978958012735025
2133,0,1006,1,0.19921519724631445
2134,0,1017,0,0.3796476513246876
2135,0,1006,0,0.11328058548682635
2136,0,1002,0,0.46605042167527894
2137,0,999,0,0.20432175243715628
2138,0,1015,0,0.6523233465428216
2139,0,1010,0,0.5976258671844996
2140,0,996,0,0.25910710972733064
2141,0,1022,0,0.8762678371095426
2142,1,983,0,0.6149542585135886
2143,0,1022,0,0.6038740299629202
2144,0,1035,0,0.17625968299493344
2145,0,1032,0,0.32620707084552625
2146,0,946,1,0.28766504773202173
2147,0,1028,0,0.5769665213417785
2148,0,977,0,0.28021545013876037
2149,0,1084,0,0.8001216304776704
2150,0,974,0,0.3793132506414304
2151,0,1014,1,0.6216600606888902
2152,0,1005,0,0.4869451743121529
2153,0,992,0,0.9142313900199868
2154,0,1024,0,0.5550711584311394
2155,0,950,0,0.3573978395208857
2156,0,1022,0,0.42526102005590016
2157,0,1010,0,0.8492447467457676
2158,0,1044,0,0.43369692174314695
2159,0,976,0,0.6848852480724987
2160,0,960,0,0.7710283563156562
2161,0,1017,0,0.3858473958764555
2162,0,1002,0,0.7738055370723936
2163,0,1022,0,0.05369890081969097
2164,0,1001,0,0.6682254132442635
2165,1,1049,0,0.36644125513322506
2166,0,1048,0,0.24206632355521981
2167,0,994,0,0.5914482888879078
2168,0,986,0,0.358030162900977
2169,0,964,0,0.5288527106120415
2170,0,1037,0,0.5671734329975284
2171,2,995,0,0.8809822051969034
2172,0,962,0,0.3765084566941829
2173,0,1008,0,0.8331136994231767
2174,0,1016,1,0.3216003780735571
2175,1,1047,0,0.23104049383494063
2176,0,995,0,0.7820688726469914
2177,0,973,0,0.7752614437308835
2178,0,933,0,0.5607842365603726
2179,0,1037,0,0.5066408897403952
2180,0,1013,0,0.45317561542434653
2181,0,1046,0,0.42598215135523393
2182,0,1023,0,0.7149055923702675
2183,0,1018,0,0.2957031184039959
2184,2,1007,0,0.44178191266544975
2185,0,1023,0,0.3936482214122685
2186,0,937,0,0.3872783678303523
2187,0,1013,0,0.5327692631942933
2188,0,1047,0,0.407962268964827
2189,0,959,1,0.8414090157233134
2190,0,1006,0,0.7487726482296588
2191,0,987,1,0.20075709042385026
2192,0,1011,0,0.6662762570389793
2193,0,985,0,0.35411550683466303
2194,0,999,0,0.27422755068355403
2195,1,976,0,0.501938231324968
2196,0,1036,0,0.24623511517820937
2197,0,987,0,0.40202654586536796
2198,0,1066,0,0.3504682136699312
2199,0,1004,0,0.33885932447525074
2200,0,1035,0,0.7410318936590653
2201,0,999,0,0.28753447615013805
2202,0,985,0,0.3684894794291055
2203,0,1008,0,0.32357637847428294
2204,0,1008,0,0.1532550852781268
2205,0,1026,1,0.7925808941227895
2206,0,1027,0,0.49626044758507204
2207,0,1015,0,0.3264677169625797
2208,0,980,0,0.7738555028074563
2209,0,1017,0,0.4830959568847093
2210,0,994,0,0.07539236779434412
2211,0,1035,0,0.1305722931391655
2212,0,986,1,0.5182477296327986
2213,0,1005,0,0.26314006606838986
2214,0,993,0,0.5567598807829908
2215,0,984,0,0.44679111283176126
2216,0,1043,0,0.338104595119422
2217,0,1080,0,0.23903975563552038
2218,0,1003,0,0.3537823822452011
2219,0,919,1,0.37521131601297136
2220,0,991,0,0.6096255758410223
2221,0,1019,0,0.3747447471897611
2222,0,1008,0,0.35533031894123873
2223,1,969,0,0.2524859902645224
2224,0,1016,0,0.4446362505060545
2225,0,1014,0,0.560593600547802
2226,0,1012,0,0.28287597088102356
2227,0,1015,0,0.7599566469827476
2228,1,1075,0,0.5025473049129352
2229,0,1004,0,0.8490493862264634
2230,0,972,0,0.5702619674943732
2231,0,1031,0,0.6865471894295202
2232,0,1010,0,0.4279005443436066
2233,0,1025,0,0.14772158977107638
2234,0,1007,0,0.5773709253344368
2235,0,965,0,0.8740832506524789
2236,0,1034,0,0.6525666294865899
2237,0,1050,0,0.7319851991743546
2238,0,1015,0,0.7612831175753507
2239,0,1011,0,0.38574703711841735
2240,0,987,0,0.8681053772089122
2241,0,956,0,0.4983569323144167
2242,1,1000,0,0.6487714118855615
2243,0,948,1,0.3697177433143499
2244,0,978,0,0.622019111913763
2245,0,1062,0,0.6349118271500481
2246,0,987,0,0.9139972743315289
2247,0,999,0,0.7299817243647048
2248,0,964,0,0.4873819329483338
2249,0,997,0,0.5345146663777371
2250,0,1033,0,0.256595272340405
2251,0,967,0,0.560478864065267
2252,3,1007,1,0.1637059295828532
2253,0,973,0,0.38317530874106215
2254,0,976,0,0.2427280438986864
2255,0,1033,0,0.3132872254888922
2256,1,1023,0,0.4243697566059059
2257,0,966,0,0.29653563848337233
2258,0,1004,0,0.35315239358519085
2259,0,995,0,0.11107965074792225
2260,0,1025,0,0.6010068341297355
2261,0,1014,1,0.7529194855720647
2262,1,1009,0,0.7217038696616026
2263,0,985,0,0.11575388049254173
2264,0,1014,0,0.6398936563228144
2265,0,1021,1,0.768293462254065
2266,0,1028,0,0.844605621398346
2267,2,963,0,0.9480977914241798
2268,0,1049,0,0.6457626884529041
2269,0,974,0,0.46730997107590844
2270,0,1048,0,0.3796955581817858
2271,0,1002,0,0.25490886424554954
2272,0,1030,0,0.531060148681157
2273,0,984,0,0.6241292881377113
2274,0,1015,0,0.1683847770190881
2275,0,947,0,0.25941990321520003
2276,0,1019,0,0.6356798013097793
2277,0,1005,0,0.3432335900890413
2278,0,1002,0,0.1370290018389251
2279,0,940,0,0.341893184239419
2280,0,1032,0,0.6596798788032223
2281,0,942,1,0.7972730859333202
2282,0,980,1,0.1686444789576134
2283,0,1035,0,0.660538418390156
2284,0,1024,0,0.09560036048724198
2285,0,1026,0,0.34094873871593606
2286,0,1004,0,0.16174482253264402
2287,0,1033,0,0.19075741645565275
2288,0,1010,0,0.4039307394013009
2289,0,984,0,0.5242000047643504
2290,0,971,0,0.8421843475583883
2291,0,988,0,0.8166228482177944
2292,0,1041,0,0.31584679749010824
2293,0,1007,0,0.5101271407495038
2294,0,995,0,0.44281226135276336
2295,0,1033,0,0.18634533720576493
2296,0,1031,0,0.17247050413840684
2297,0,1026,0,0.4868573986896915
2298,0,1010,1,0.35245139432393874
2299,0,1000,0,0.34071490429594126
2300,0,978,1,0.5749774378052749
2301,0,1036,0,0.4379243516247989
2302,0,1020,1,0.7072713630110687
2303,0,943,0,0.24015699208416572
2304,0,996,0,0.747844651814086
2305,0,993,0,0.05827224647367857
2306,0,993,0,0.5614731300097839
2307,0,1030,1,0.2909383722960766
2308,0,987,1,0.7972261217034444
2309,0,1020,0,0.4385589063047959
2310,0,993,0,0.5309870605584769
2311,0,991,0,0.44823977028530093
2312,0,967,0,0.6114885451335167
2313,0,1034,0,0.1650271474130999
2314,0,1014,0,0.6808118621246968
2315,1,954,0,0.6541531155075556
2316,0,984,0,0.813364248945702
2317,0,1000,0,0.4673082674782385
2318,1,970,0,0.8621127200386398
2319,0,1023,0,0.3723315476317873
2320,0,1028,1,0.8680368552750072
2321,0,1011,0,0.6875439985596803
2322,0,1013,0,0.568389659131193
2323,0,1006,0,0.7919816937284879
2324,0,1000,0,0.6527619534261487
2325,0,988,0,0.37394840831337817
2326,0,954,0,0.5989886619430455
2327,0,988,0,0.4213369621401173
2328,0,1023,0,0.4308781384794618
2329,0,1050,0,0.6810355650362244
2330,0,974,1,0.4660891313826936
2331,1,1035,1,0.5436845575609462
2332,0,955,0,0.7219038775552892
2333,0,1028,0,0.33439258216828893
2334,0,1001,0,0.3720265317803951
2335,0,1010,0,0.4016871769728722
2336,0,1009,0,0.599480633171767
2337,0,984,0,0.6518630469047056
2338,1,940,0,0.7528529938112501
2339,0,973,0,0.43658289147942997
2340,0,976,0,0.6254922212151387
2341,0,959,0,0.2506292487340934
2342,0,1024,0,0.6150085278549581
2343,0,985,0,0.719354766835051
2344,1,956,0,0.3602012261326582
2345,1,1027,0,0.38339708923975885
2346,0,1033,0,0.42279737194829997
2347,0,980,0,0.7105977049462576
2348,0,1010,0,0.8192885532209061
2349,0,988,1,0.260216220022029
2350,0,991,0,0.5778655029365267
2351,0,969,0,0.18867934101401623
2352,0,975,1,0.42101525053647915
2353,0,963,0,0.8149132790198167
2354,0,1006,0,0.283925339893262
2355,2,1049,0,0.6603161460487833
2356,0,1076,0,0.5461325058000169
2357,0,937,0,0.7966444338060161
2358,0,1019,0,0.4773857327413859
2359,0,1008,0,0.4085633986102417
2360,2,994,0,0.6286969877914091
2361,0,1024,0,0.11256274075610019
2362,0,987,0,0.5930682062883823
2363,0,1005,0,0.2856375254050663
2364,0,993,0,0.7679251962205546
2365,0,1021,0,0.3492356055703395
2366,0,983,0,0.6894455577197435
2367,0,1027,0,0.04485788909343789
2368,0,1014,1,0.546966024815805
2369,0,986,0,0.8035877330476255
2370,0,987,0,0.10385297339082773
2371,1,995,0,0.8536394672718101
2372,1,1002,0,0.022449861364358812
2373,1,1015,0,0.7592898916676806
2374,0,1013,0,0.300940636159401
2375,0,1006,0,0.22485616304209693
2376,0,1006,1,0.9744128624107203
2377,0,982,0,0.41503503424531996
2378,0,997,0,0.5238830815832359
2379,0,1027,0,0.7082191347709494
2380,0,912,0,0.4701346735602244
2381,0,976,1,0.4984070758276025
2382,0,1032,0,0.2725872346563936
2383,2,957,0,0.5090225738943823
2384,0,1053,0,0.42256719489183897
2385,1,1013,1,0.561564304544953
2386,1,1051,0,0.9627487758784378
2387,1,1000,0,0.6706133511444435
2388,0,983,0,0.13026834069542562
2389,0,967,0,0.47528242093677886
2390,0,972,0,0.5911593153873901
2391,0,997,0,0.7575011317564213
2392,0,974,1,0.8403717104402567
2393,0,1021,0,0.6730586618888311
2394,0,1008,0,0.5886785079792454
2395,0,998,1,0.4614995801125593
2396,0,962,0,0.5442515992882736
2397,0,1027,0,0.43785555336488186
2398,0,1023,0,0.2654926010324481
2399,0,996,0,0.8070920067352885
2400,0,983,0,0.911759977319372
2401,0,985,0,0.10372776472583013
2402,0,1016,1,0.7970684621542768
2403,0,1020,0,0.6755304311963523
2404,0,940,0,0.3601603269838205
2405,0,957,0,0.6318217240512941
2406,0,1019,0,0.47147811644888676
2407,0,1008,0,0.5917901779532173
2408,0,988,0,0.559747585505329
2409,0,978,0,0.1376721685011704
2410,0,1040,0,0.7188254150032369
2411,0,1002,1,0.7323459144810275
2412,0,936,0,0.027618781228283158
2413,0,1049,1,0.711438782169432
2414,0,997,0,0.4396070258638598
2415,1,960,0,0.3767867665072309
2416,0,1002,0,0.2391267094973295
2417,0,1024,0,0.7170717981179876
2418,0,974,0,0.3868804089885113
2419,0,980,0,0.562108791486957
2420,0,998,0,0.4760297801980234
2421,0,995,0,0.3970390864760617
2422,0,1103,1,0.5039482337408193
2423,0,980,1,0.9823086919364293
2424,0,1053,0,0.5159877743712283
2425,0,1011,0,0.6330371777728213
2426,0,1014,0,0.5107007853666548
2427,0,1031,0,0.47915679721447646
2428,1,956,0,0.7573383073489149
2429,0,972,0,0.2650898951125037
2430,0,979,0,0.9020907350117758
2431,0,982,0,0.588018659121061
2432,0,994,0,0.5208567353393457
2433,0,1012,0,0.0954818359692611
2434,0,1064,0,0.12966340969407963
2435,0,947,0,0.5109013445546328
2436,0,997,0,0.4188151908326994
2437,0,1014,0,0.7751391247282432
2438,0,1003,0,0.7087774118834824
2439,0,972,0,0.14250526000262453
2440,0,958,0,0.6952773260622205
2441,0,1006,0,0.7118376880004067
2442,0,984,0,0.3875015110735307
2443,0,1021,1,0.6985053068432093
2444,0,1024,0,0.017933659583393675
2445,1,1008,0,0.4528932952814336
2446,0,1035,0,0.3843555527178319
2447,0,980,0,0.3985546442859816
2448,0,1061,0,0.9164076711402693
2449,0,1019,0,0.7915840983896848
2450,1,992,0,0.7858835714592943
2451,0,1034,0,0.39052587930027677
2452,0,1015,0,0.7019423505275002
2453,0,1034,0,0.2687736692414277
2454,0,1023,0,0.5904003444078871
2455,0,1064,0,0.3871273314511919
2456,0,1026,1,0.30236431177428347
2457,0,1031,0,0.47008628815823034
2458,1,1010,0,0.6501102364946688
2459,0,975,0,0.8549107751964595
2460,0,1024,0,0.3447519773173652
2461,0,997,0,0.6024302596898071
2462,0,945,0,0.6505170243970443
2463,0,961,0,0.28204924771985174
2464,0,988,0,0.6550297512707601
2465,0,935,0,0.6929751875504406
2466,0,972,0,0.48643561907233834
2467,1,1026,1,0.32889327807430124
2468,2,961,1,0.46582448467853527
2469,0,960,1,0.043859264088563166
2470,2,1012,1,0.6266143025202026
2471,0,1002,0,0.1113134283911632
2472,0,1036,0,0.1722672209410291
2473,0,1022,0,0.7441314807187158
2474,0,1010,0,0.14196460099548155
2475,0,986,0,0.12592615261037537
2476,0,1005,0,0.4674272438320032
2477,0,1016,0,0.5017139016795723
2478,0,1018,0,0.4566500528083845
2479,0,1005,0,0.7205668000642921
2480,0,1028,0,0.6857330667144939
2481,0,1023,1,0.31819803957013565
2482,0,940,0,0.5464257399064549
2483,0,1042,0,0.5146436127287703
2484,0,1025,0,0.3808541459955809
2485,0,972,0,0.6613970762123714
2486,0,1001,0,0.4364217310034202
2487,0,1006,0,0.5231401031932889
2488,0,987,0,0.7733175950624903
2489,0,958,0,0.6805950140096472
2490,0,991,0,0.9773387206227632
2491,0,974,0,0.2668748497049381
2492,0,1023,0,0.43765290829066295
2493,0,1020,0,0.9668361479141173
2494,0,1044,0,0.3743072190825711
2495,0,1002,0,0.5209168943625003
2496,0,962,0,0.46484732555039954
2497,0,1047,0,0.7652373605414992
2498,0,985,0,0.4748997108827107
2499,0,956,1,0.8254673345614923
2500,1,1010,1,0.5557488647132219
2501,0,1015,1,0.5852841821661007
2502,0,1033,1,0.7605423365081883
2503,0,957,0,0.5787264523182822
2504,0,1006,0,0.18205118784958035
2505,0,1020,0,0.7367760891950429
2506,0,981,0,0.3826756217145196
2507,0,971,0,0.4779356355561674
2508,0,993,0,0.5240795028463943
2509,0,971,0,0.6660550972579337
2510,1,1044,0,0.3056880395081728
2511,0,961,0,0.5602271250759145
2512,0,1032,0,0.556822443509544
2513,0,1020,0,0.3422400362721976
2514,0,1017,0,0.4263419638718647
2515,0,1016,0,0.4072457434398199
2516,0,979,1,0.2522177174336004
2517,0,990,0,0.48180771144075096
2518,0,1024,0,0.22496453471909528
2519,0,1059,0,0.35337698130324896
2520,0,972,0,0.3944724266077736
2521,0,982,0,0.41218681033796395
2522,1,1022,0,0.5831506243083648
2523,0,953,0,0.224706104315662
2524,0,1014,1,0.05172421949542721
2525,0,996,0,0.6904574340501957
2526,0,1061,0,0.9030166345655323
2527,1,1052,0,0.8397273293433397
2528,1,1046,1,0.5410346112878842
2529,0,1057,0,0.6761918714850957
2530,0,984,0,0.4127062509869675
2531,0,1055,0,0.766641640186442
2532,0,1018,0,0.25888027766977795
2533,0,987,0,0.6754194056271206
2534,0,1001,0,0.3211103060660878
2535,0,963,0,0.18772138888386705
2536,0,1005,0,0.0927543888030398
2537,0,949,0,0.5755262960215652
2538,0,986,1,0.373200189455687
2539,0,989,0,0.2881444555626434
2540,0,1025,0,0.78220553677205
2541,0,1005,0,0.7697946164230787
2542,1,1018,0,0.8193635456799339
2543,0,1078,0,0.7207579640892955
2544,0,1016,1,0.35809129565809544
2545,0,1006,0,0.5523898931660515
2546,0,1037,0,0.36099850585515136
2547,0,1019,1,0.8778271475918564
2548,0,959,0,0.2825017789161652
2549,0,961,0,0.20192123139498505
2550,1,985,0,0.9380240066468716
2551,0,980,0,0.3598670269950844
2552,0,989,1,0.3051111559384264
2553,0,1020,0,0.1640665544276074
2554,0,1007,0,0.4964242783552628
2555,0,967,0,0.5729759207868224
2556,0,1065,0,0.7033494783116013
2557,0,959,0,0.5995122406624201
2558,0,943,0,0.8154208555101701
2559,0,1006,0,0.303997723272029
2560,0,976,0,0.16694762194354154
2561,0,1029,0,0.4945034686906227
2562,0,978,0,0.9083925692466503
2563,0,976,0,0.4862389111121062
2564,0,994,0,0.5127053385627811
2565,0,1003,0,0.469727372289838
2566,0,996,1,0.18049874710362168
2567,1,1043,0,0.1622708606879011
2568,0,1016,0,0.14039823552477199
2569,0,1017,0,0.297517858216925
2570,0,1004,1,0.3652664865000239
2571,0,1037,0,0.28805296072083714
2572,0,1030,0,0.07651293569613521
2573,0,991,0,0.3838095305218099
2574,1,1047,0,0.6877093568977054
2575,0,1032,0,0.012936070984139146
2576,0,1018,0,0.6596445529327712
2577,0,1044,0,0.350399087483324
2578,0,1004,0,0.8816578928899781
2579,0,1036,0,0.6943516773125273
2580,0,1028,0,0.699205563616741
2581,0,1010,0,0.711631709086198
2582,0,967,0,0.536470001757995
2583,0,969,0,0.43510091690166386
2584,0,935,0,0.2638035189109204
2585,0,936,0,0.3768534366442968
2586,0,999,0,0.787736559263194
2587,0,1026,0,0.4194353219684786
2588,0,1010,0,0.17877521270499788
2589,0,1040,0,0.351125611272414
2590,0,1039,1,0.41668925755379704
2591,0,1014,0,0.09316551293205559
2592,0,929,0,0.54645489290036
2593,0,1040,1,0.4838983423374689
2594,0,1004,0,0.15442820871356477
2595,0,1021,0,0.38818801543075915
2596,0,1014,0,0.17765064382318133
2597,0,1052,0,0.9043691599577568
2598,0,1033,0,0.5411454186886038
2599,1,971,0,0.15370054653348275
2600,0,969,0,0.28574015559633154
2601,1,1003,0,0.3187025171833749
2602,0,1042,0,0.7191628182965047
2603,0,994,0,0.7993693816724591
2604,0,1033,0,0.33419885300459645
2605,0,1016,1,0.31395733801593817
2606,0,936,1,0.1725894074638667
2607,0,1004,0,0.4356499671866445
2608,0,1031,0,0.3627066966840035
2609,0,1038,0,0.6005437101456332
2610,0,962,0,0.13102371584842323
2611,0,1001,0,0.925113110019484
2612,1,961,1,0.22177503573849638
2613,0,990,0,0.27363144420704133
2614,0,968,0,0.27714491918155665
2615,0,1029,1,0.7219915932662442
2616,0,955,0,0.49077291984094135
2617,0,992,0,0.7362747643899847
2618,0,994,0,0.15024329624376295
2619,0,1015,0,0.4578040083912612
2620,0,1008,1,0.5905599901520351
2621,0,981,0,0.8703996114501057
2622,0,1061,0,0.22552853082164284
2623,1,979,0,0.6156435098016728
2624,0,989,0,0.5487758770677489
2625,1,1040,0,0.4575516830338735
2626,0,982,0,0.31176142143401325
2627,0,1001,0,0.47659819443262974
2628,0,1043,0,0.6495426129965901
2629,0,991,0,0.5531785413524603
2630,0,1051,0,0.2719014059027919
2631,0,970,0,0.3337388352394453
2632,0,1021,0,0.7236448425499183
2633,0,1074,1,0.5651117014135069
2634,0,968,0,0.40982309198707945
2635,0,1016,0,0.3974204514082572
2636,0,1005,0,0.23832847102577823
2637,0,957,0,0.4063475994148667
2638,0,964,0,0.9316219967149798
2639,0,1024,0,0.4940372957831628
2640,0,1002,0,0.5223349125021398
2641,0,1030,0,0.1311502305611236
2642,0,907,0,0.12890207665709094
2643,0,1004,0,0.2714414957278882
2644,0,1012,0,0.6248901565156113
2645,0,1016,0,0.49438814031343203
2646,0,926,0,0.3697899582925274
2647,0,963,0,0.3047032233040272
2648,0,1034,0,0.4784546645246479
2649,2,1034,1,0.4266736452322554
2650,0,1024,0,0.41103980350787056
2651,0,1016,0,0.5192830225479151
2652,0,921,0,0.7102396341689445
2653,0,998,0,0.48836010472429375
2654,1,1027,0,0.07762370301578374
2655,0,971,0,0.5513321083982401
2656,1,977,1,0.8776631182343186
2657,0,977,0,0.8929692873044959
2658,0,979,0,0.32832866063874216
2659,1,968,0,0.5277731939099278
2660,0,931,0,0.3259467038693604
2661,0,996,1,0.37448392612580333
2662,0,1048,0,0.5653522046529451
2663,0,977,0,0.25668593893986147
2664,0,974,0,0.6578598315470189
2665,0,966,0,0.31501370579072213
2666,0,930,0,0.3298328638165107
2667,0,1004,1,0.8907058568131578
2668,0,981,0,0.34090061641761865
2669,0,999,0,0.8221133957947829
2670,0,984,0,0.39509675958139745
2671,1,1021,0,0.5153482832134274
2672,0,963,1,0.23098344278690167
2673,0,1015,0,0.9685818663064506
2674,0,1024,0,0.7046353319747537
2675,0,1034,0,0.39107931271731716
2676,0,1018,1,0.5292627260519611
2677,0,1037,1,0.7017067091807999
2678,0,1016,0,0.4251761266214336
2679,0,981,0,0.5466897887958788
2680,0,987,0,0.6688257727130098
2681,0,1026,0,0.36537424288479553
2682,0,1023,1,0.3394913860133282
2683,0,1020,0,0.5494537569491289
2684,0,1031,0,0.3911154322036229
2685,0,983,1,0.6590105739408593
2686,0,1051,0,0.7202261947825587
2687,0,1013,0,0.5781036186193539
2688,0,957,1,0.23579639188873863
2689,0,1025,0,0.756929169358428
2690,0,938,1,0.8010926475147491
2691,0,1019,0,0.6675644575213984
2692,0,1006,0,0.106586788678206
2693,0,984,0,0.6444870746323108
2694,0,1015,0,0.716315645098533
2695,0,1022,0,0.5681245281440644
2696,0,1002,1,0.19934043852949881
2697,0,1039,0,0.22699199598051625
2698,0,1014,0,0.30768638785987124
2699,0,1035,0,0.8875824749580894
2700,0,1000,1,0.1384314730715945
2701,0,1055,1,0.19844033340712025
2702,0,985,0,0.5543525270057801
2703,0,1041,0,0.9572798947800267
2704,0,992,0,0.5754622205247901
2705,0,969,0,0.7807129730756094
2706,0,987,0,0.4362928034544537
2707,0,1031,1,0.43168738478951185
2708,1,1004,0,0.2967862188116741
2709,0,1028,0,0.36476914593248866
2710,0,998,0,0.18788022068333238
2711,0,1004,1,0.7402025070038253
2712,0,992,0,0.2065827822746796
2713,0,1024,0,0.24365604548251563
2714,0,981,0,0.7216677507075067
2715,0,1021,0,0.3952019922740972
2716,0,998,0,0.16804333182797757
2717,0,983,0,0.3770290735319022
2718,0,1005,0,0.3975324473292721
2719,0,977,1,0.33188888328732863
2720,1,967,0,0.8229473071736402
2721,1,1009,0,0.7955924634947465
2722,0,1018,0,0.6845722320755457
2723,1,980,1,0.5240739493385675
2724,0,976,0,0.3238475926513959
2725,0,1061,0,0.29993469010605595
2726,0,1033,0,0.3355332778253031
2727,0,1013,1,0.8343606052350914
2728,0,1029,0,0.05182291188811259
2729,1,939,0,0.6265255015653697
2730,0,984,1,0.5115783859773221
2731,0,1012,1,0.23553360282628102
2732,0,1034,1,0.26808119200520386
2733,0,1046,0,0.4137918769583237
2734,0,1011,0,0.5697494559157238
2735,0,1022,0,0.5981353699602981
2736,0,1003,0,0.8579979401743637
2737,0,1019,0,0.8558762574760834
2738,0,1043,0,0.4290987143519445
2739,0,1005,0,0.591238442422474
2740,0,1042,0,0.6696181472783039
2741,0,980,0,0.4476005543828381
2742,0,995,1,0.8801611678169587
2743,0,1027,0,0.8829789596073578
2744,0,972,0,0.450713803843712
2745,0,1016,0,0.19040516165290564
2746,0,981,0,0.09168939091391821
2747,0,1008,0,0.7629091927043078
2748,0,1036,0,0.33543781708061643
2749,0,1015,0,0.48986084789880896
2750,0,992,0,0.6679278346866463
2751,0,1005,0,0.6262543600636686
2752,0,981,0,0.4846082030883157
2753,0,1038,0,0.5362041611108237
2754,0,1015,0,0.19917578479034484
2755,0,993,0,0.6791197012133491
